Round_Won,TeamRatioUltimatesAll20,EnemyRatioUltimatesAll20,TeamRatioREX50,EnemyRatioREX50,NetHealthShards,NetEnergyShards,NetOrbs,First_Orb,Ultimates,Num_R,Num_EX1,Num_EX2,Control_Received,Control,Protection_Received,Protection,Damage_Received,Damage,Ping,ScorePerSecond
0,1,0,1,1,4.0,-4.0,0.0,0.0,0.0,2.0,3.0,0.0,32.0,22.0,266.9,169.0,511.33334,365.0,20.0,8.424242424242424
0,0,0,0,1,2.0,3.0,-3.0,0.0,0.0,1.0,1.0,1.0,88.0,10.0,112.8,275.09997999999996,410.12134,78.0,45.0,6.724073703703703
0,0,0,0,0,-11.0,2.0,-5.0,0.0,0.0,3.0,0.0,2.0,116.0,87.0,518.8244599999999,999.3237,883.38574,453.0,35.0,13.622333628318584
1,1,0,1,0,-8.0,-2.0,0.0,0.0,0.0,3.0,3.0,0.0,22.0,33.0,83.7,255.7,261.0,366.2,35.0,5.197619047619048
1,0,1,0,1,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,41.0,68.0,196.0,389.55133,555.0736,215.09229,105.0,10.19157
0,0,0,0,1,0.0,-4.0,-1.0,0.0,0.0,0.0,0.0,1.0,50.0,38.0,96.0,44.0,344.6689,276.0,35.0,7.3061224489795915
1,0,1,1,1,-4.0,-2.0,-1.0,0.0,0.0,5.0,0.0,0.0,65.0,110.0,0.0,104.799995,267.0,436.0,35.0,7.567441802325581
1,1,0,1,1,8.0,11.0,3.0,1.0,1.0,5.0,0.0,0.0,19.0,43.0,107.5,621.5,224.0,190.6,30.0,7.567256637168142
1,0,0,0,1,-2.0,-4.0,1.0,0.0,0.0,3.0,7.0,2.0,84.0,61.0,333.5,83.5,443.0,552.0,50.0,7.0353535353535355
1,0,1,0,0,1.0,-2.0,-2.0,0.0,0.0,2.0,2.0,1.0,58.0,112.0,129.0,60.0,138.0,442.0,125.0,6.602150537634409
1,1,1,0,0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,34.0,48.0,42.0,42.0,90.0,342.0,70.0,4.8
1,1,1,1,1,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,61.0,122.0,288.62375,183.81999,320.52374,749.6,15.0,11.726888777777779
0,0,0,1,1,2.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,15.0,35.0,31.0,79.25,236.0,113.8,165.0,7.356451612903226
1,1,1,1,1,-2.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,14.0,0.0,0.0,17.0,114.0,0.0,1.2673267326732673
0,0,0,1,0,5.0,2.0,-1.0,1.0,1.0,3.0,1.0,0.0,72.0,36.0,191.5,335.6,425.29013,172.87999,30.0,7.778285571428572
0,0,0,0,0,0.0,3.0,-3.0,0.0,0.0,0.0,1.0,1.0,81.0,74.0,79.5,50.5,338.75812,246.0,45.0,6.279661016949152
0,0,0,0,0,-6.0,-2.0,3.0,1.0,0.0,2.0,2.0,1.0,80.0,80.0,272.94998,357.875,547.5034,206.0,20.0,8.942708333333334
1,1,0,1,1,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,29.0,29.0,147.05,46.55,166.0,311.15,10.0,4.2494505494505495
0,0,0,0,0,4.0,-4.0,0.0,1.0,0.0,2.0,12.0,0.0,62.0,130.0,109.5,364.4,319.9,204.06001,30.0,10.91343765625
1,0,1,0,1,5.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,42.0,87.0,268.5,81.0,458.85913,688.0,25.0,10.070588235294117
1,1,0,1,1,-2.0,-2.0,2.0,1.0,1.0,1.0,0.0,0.0,40.0,34.0,137.0,30.0,283.5,435.0,30.0,4.339130434782609
0,1,0,1,1,-2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,25.0,31.0,73.0,44.0,278.0,435.0,50.0,12.75
0,1,1,1,1,4.0,-2.0,-2.0,0.0,3.0,1.0,0.0,0.0,75.0,147.0,96.0,30.169506,388.78027000000003,409.0,30.0,10.65762738181818
1,1,0,1,1,-2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,44.0,91.0,33.9,186.9,153.3483,303.2134,25.0,9.372796774193548
1,0,0,0,1,0.0,0.0,-1.0,0.0,0.0,2.0,4.0,0.0,31.0,31.0,54.900009999999995,142.46681,62.0,384.31866,35.0,7.640896849315069
1,1,1,0,1,4.0,-2.0,2.0,1.0,1.0,1.0,3.0,1.0,29.0,66.0,21.0,0.0,118.0,530.6577,40.0,5.792793203883495
1,1,0,0,1,2.0,6.0,2.0,0.0,2.0,2.0,0.0,1.0,60.0,39.0,142.0,111.8,457.0,501.8,15.0,6.3359223300970875
1,0,0,1,1,-1.0,3.0,1.0,0.0,0.0,3.0,6.0,3.0,102.0,103.0,289.50003,581.9,353.0,459.0,30.0,14.122222222222224
1,1,0,1,0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,75.0,53.0,207.0,70.0,401.73236,454.0,5.0,7.797297297297297
0,1,1,1,1,-2.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,36.0,26.0,0.0,36.0,256.0,120.0,70.0,5.515151515151516
1,0,1,1,1,0.0,-1.0,2.0,1.0,0.0,2.0,1.0,0.0,90.0,27.0,232.608,159.108,398.7383,531.7334,40.0,10.556491176470589
0,0,1,1,1,3.0,-2.0,0.0,0.0,0.0,3.0,0.0,1.0,47.0,44.0,77.0,414.95,281.0,65.0,20.0,8.18671875
0,0,0,0,1,-1.0,2.0,-2.0,0.0,1.0,1.0,2.0,0.0,128.0,118.0,178.4,150.0,505.07498,629.0,65.0,8.383177570093459
1,0,0,0,1,3.0,4.0,3.0,1.0,0.0,7.0,9.0,7.0,50.0,123.0,188.0,65.0,264.0,887.0,55.0,10.643564356435643
1,1,1,1,1,-3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,23.0,65.9,6.0,136.1,261.0,65.0,2.6363636363636362
0,1,0,1,0,-8.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,25.0,42.0,95.875,336.225,324.125,165.0,25.0,9.05375
1,0,1,0,0,-3.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,19.0,46.0,106.0,72.0,207.0,396.0,130.0,6.8533333333333335
0,0,1,0,1,2.0,-5.0,-3.0,0.0,0.0,0.0,0.0,1.0,56.0,24.0,46.054992999999996,0.0,257.055,164.7,5.0,3.628846153846154
1,0,0,0,1,-4.0,-1.0,2.0,1.0,0.0,0.0,8.0,2.0,69.0,31.0,180.28,154.80035,247.54697000000002,695.2399,25.0,12.956474264705882
1,0,0,0,1,-4.0,3.0,2.0,1.0,0.0,4.0,5.0,0.0,108.0,162.0,224.0,255.40509,462.92776,954.81036,85.0,14.915385326086955
1,1,1,1,1,-4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,21.0,19.0,30.0,0.0,236.0,465.0,0.0,5.438202247191011
1,0,1,0,1,2.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,33.0,38.0,121.5,12.0,235.0,502.0,60.0,5.575757575757576
0,1,0,1,0,-5.0,-3.0,0.0,0.0,1.0,3.0,0.0,0.0,67.0,72.0,240.34296,53.245026,513.2,567.4398,70.0,7.068212510204081
0,0,1,1,1,-2.0,-2.0,-2.0,0.0,0.0,2.0,0.0,0.0,32.0,11.0,120.0,96.0,369.0,284.0,65.0,7.666666666666667
0,1,1,1,1,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,41.0,41.0,41.0,288.13156000000004,279.0,25.0,7.8478260869565215
1,1,0,1,1,4.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,23.0,74.0,87.5,56.0,192.0,381.0,65.0,3.19375
1,1,0,1,0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,19.0,153.0,30.0,56.0,69.0,677.13995,60.0,9.427020744680851
0,1,0,1,0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,48.0,0.0,93.3,338.44003,85.0,40.0,9.839130434782609
1,1,1,1,1,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,14.0,46.0,97.0,70.0,174.2,560.96326,55.0,10.745448571428572
1,0,0,0,0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,0.0,111.0,73.0,407.12933,179.43939,713.89996,571.05,30.0,9.575458023255814
1,1,0,1,1,-7.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,47.0,86.0,299.2,442.02002000000005,423.4,184.0,55.0,6.654392710280372
0,0,0,1,0,-1.0,-1.0,-2.0,0.0,0.0,3.0,1.0,1.0,75.0,127.0,133.0,115.0,355.8,475.0,40.0,7.391752577319588
1,1,0,1,1,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,63.0,22.0,39.0,0.0,216.0,263.95,85.0,3.364117647058823
0,1,0,1,0,1.0,0.0,-3.0,0.0,2.0,1.0,1.0,1.0,32.0,50.0,105.525,34.0,336.5,434.0,30.0,5.630434782608695
1,0,1,0,1,2.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,51.0,230.0,230.0,3.310810810810811
0,1,1,0,1,-1.0,-2.0,-2.0,0.0,3.0,2.0,0.0,1.0,28.0,39.0,106.0,90.4601,402.51318,580.7481700000001,5.0,9.86400375
0,1,1,1,1,-6.0,0.0,-4.0,0.0,0.0,3.0,0.0,0.0,119.0,142.0,380.0,356.6,651.1667,275.2,35.0,11.054285714285713
1,0,0,0,1,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,78.0,58.0,160.0,54.0,303.0,486.0,10.0,8.191780821917808
1,1,1,1,1,-2.0,-2.0,1.0,1.0,0.0,2.0,0.0,0.0,45.0,55.0,102.63465,33.100006,167.4,364.29053,70.0,4.917288434782609
1,0,0,1,0,-2.0,-1.0,1.0,1.0,0.0,3.0,0.0,2.0,59.0,10.0,476.25,418.5,613.8,566.5,15.0,10.473684210526315
0,0,0,0,0,-2.0,2.0,-2.0,0.0,0.0,0.0,2.0,0.0,19.0,17.0,10.0,20.0,203.1,74.0,55.0,2.9210526315789473
1,0,0,0,0,0.0,-2.0,0.0,1.0,1.0,3.0,1.0,0.0,49.0,33.0,243.0,72.15,482.0,784.0,30.0,9.45904255319149
0,0,0,1,0,-2.0,-2.0,-3.0,0.0,0.0,4.0,0.0,0.0,73.0,14.0,201.5,52.0,414.4311,382.0,40.0,5.033707865168539
1,1,0,1,1,-2.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,48.0,92.0,173.5,79.0,337.68,605.71875,65.0,8.351814516129032
1,0,1,0,1,-2.0,2.0,1.0,0.0,0.0,3.0,1.0,4.0,56.0,101.0,207.5,157.425,383.0,649.80005,45.0,9.661968617021277
0,1,1,1,0,2.0,-2.0,-1.0,0.0,1.0,1.0,0.0,0.0,68.0,7.0,28.0,40.0,286.0,46.0,85.0,3.875
1,0,0,0,0,2.0,-3.0,-3.0,0.0,0.0,3.0,0.0,9.0,155.0,143.0,363.39954,135.3994,653.3852,939.4,35.0,13.683139325842697
1,1,1,1,1,12.0,9.0,4.0,1.0,2.0,3.0,1.0,1.0,42.0,34.0,195.0,108.15408000000001,283.0,563.3944,65.0,7.5058348936170205
0,1,1,1,1,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,28.0,18.0,101.439995,331.66013,333.06003,110.0,50.0,7.790849661016948
1,0,1,1,0,-4.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,50.0,34.0,236.6,495.73096,380.91116,241.83447,15.0,10.569389452054795
1,1,1,1,1,-1.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,57.0,111.0,242.0,412.0,359.0,361.0,85.0,7.754385964912281
0,0,0,1,1,6.0,-5.0,-3.0,0.0,0.0,2.0,0.0,0.0,84.0,56.0,230.0,182.0,476.56613,398.0,50.0,7.066666666666666
0,0,0,1,0,3.0,-2.0,0.0,1.0,0.0,3.0,0.0,2.0,92.0,93.0,243.32005,496.60004000000004,452.72,248.5,30.0,9.109783043478261
1,0,0,1,1,0.0,-1.0,2.0,1.0,0.0,2.0,2.0,0.0,30.0,57.0,146.5,102.5,163.0,324.03528,40.0,5.199304086021505
0,1,0,1,1,-2.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,35.0,11.0,28.0,30.0,347.0,101.0,30.0,6.761904761904762
0,1,0,1,0,-2.0,3.0,-4.0,0.0,0.0,3.0,0.0,0.0,64.0,36.0,36.0,20.0,268.0,272.0,45.0,3.3469387755102042
1,0,1,1,1,2.0,-4.0,-2.0,0.0,1.0,5.0,1.0,0.0,143.0,100.0,353.95,222.40001,530.2,616.0,10.0,10.911628023255814
0,0,1,1,0,4.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,44.0,24.0,100.0,228.0,323.22067000000004,93.0,35.0,6.388888888888889
1,0,1,1,1,1.0,-2.0,5.0,1.0,0.0,7.0,0.0,0.0,94.0,155.0,387.98682,558.6362,738.0,763.7471,65.0,16.98141724137931
1,1,0,1,0,-1.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,49.0,39.0,38.0,188.0,438.0,40.0,7.5
0,0,0,0,1,2.0,2.0,-1.0,0.0,0.0,0.0,2.0,1.0,41.0,4.0,32.0,58.0,258.0,166.0,85.0,7.354838709677419
1,0,0,0,1,0.0,2.0,2.0,1.0,0.0,1.0,5.0,2.0,46.0,42.0,94.5,18.0,219.0,373.0,210.0,4.758241758241758
0,0,0,1,0,-2.0,-2.0,0.0,1.0,1.0,3.0,2.0,1.0,86.0,49.0,143.70001000000002,233.0,656.2278,473.29992999999996,35.0,13.732726
0,0,0,0,0,-2.0,5.0,3.0,1.0,1.0,3.0,7.0,5.0,93.0,82.0,207.70001000000002,78.60000600000001,425.22577,946.0,55.0,7.093589782051283
1,1,1,1,1,-2.0,2.0,1.0,1.0,5.0,1.0,0.0,0.0,19.0,71.0,200.0,23.0,200.0,515.0,30.0,5.745283018867925
0,0,0,0,1,-4.0,2.0,-1.0,1.0,0.0,0.0,3.0,3.0,81.0,74.0,121.5,64.0,421.52484000000004,437.0,25.0,9.913793103448276
0,1,0,1,0,1.0,4.0,-1.0,1.0,0.0,2.0,0.0,0.0,53.0,92.0,64.0,25.0,324.0,327.0,40.0,5.103448275862069
1,0,0,0,0,5.0,2.0,-2.0,1.0,0.0,3.0,10.0,3.0,118.0,53.0,492.01062,356.1767,914.6997,984.5899,25.0,13.664378431372548
1,0,0,0,1,-4.0,-1.0,2.0,1.0,0.0,2.0,3.0,0.0,109.0,52.0,170.65999,237.72194,363.41998,316.6,30.0,5.095142352941177
1,0,1,1,1,4.0,-2.0,2.0,1.0,0.0,4.0,0.0,0.0,29.0,49.0,141.00002,86.40001,169.4,574.0001,35.0,6.011865338983049
0,0,0,1,0,0.0,3.0,-1.0,0.0,0.0,4.0,1.0,0.0,54.0,53.0,89.0,127.0,343.0,175.0,30.0,7.888888888888889
0,1,1,1,1,-3.0,-9.0,-2.0,0.0,0.0,3.0,0.0,0.0,113.0,162.0,432.90002000000004,432.7,691.1,563.0,35.0,10.8196261682243
0,0,0,1,0,0.0,4.0,-2.0,0.0,0.0,3.0,0.0,4.0,182.0,94.0,290.0,683.3999,563.80005,185.5,30.0,10.581317582417583
1,0,0,0,0,0.0,3.0,-1.0,0.0,0.0,4.0,4.0,2.0,173.0,217.0,605.4,709.1206,751.4654,654.375,20.0,17.368083516483516
1,0,0,0,1,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,23.0,128.0,77.5,382.75,105.0,323.44556,30.0,8.87442085106383
1,1,1,1,1,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49.0,112.0,10.0,420.0,416.0,10.0,9.5
0,0,0,1,1,4.0,1.0,2.0,1.0,2.0,5.0,0.0,0.0,104.0,59.0,281.5,371.6,573.0,446.76648,55.0,8.199686728971963
1,1,0,0,1,6.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,30.0,48.0,86.0,6.0,250.78656,775.6944599999999,50.0,8.921445806451612
0,0,0,0,0,-4.0,-1.0,-1.0,1.0,0.0,1.0,4.0,0.0,128.0,101.0,294.26166,132.0125,667.07056,529.72,35.0,7.782984693877553
1,1,0,1,1,-2.0,-1.0,1.0,1.0,0.0,4.0,2.0,1.0,66.0,140.0,367.9773,516.8773,454.36065999999994,510.0,25.0,14.405892592592593
1,0,1,0,1,1.0,-2.0,1.0,1.0,0.0,1.0,0.0,0.0,73.0,18.0,157.1,68.7,314.496,301.0,30.0,5.538571428571428
0,1,1,1,1,2.0,3.0,-1.0,0.0,0.0,4.0,1.0,0.0,28.0,4.0,42.0,52.5,268.0,73.0,220.0,4.980769230769231
1,1,1,1,1,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,36.0,38.0,149.6475,44.5,204.64749,398.0,10.0,8.736363636363636
0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,39.199996999999996,0.0,251.0,176.0,635.0,5.371428571428571
0,0,1,1,1,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,53.0,32.0,268.72997999999995,377.19,486.34995,597.0,45.0,8.180406504065042
0,0,1,1,1,-4.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0,60.0,16.0,101.600044,323.08008,303.0,140.0,100.0,8.404913684210527
0,0,0,1,1,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,39.0,12.0,15.0,0.0,247.0,167.0,75.0,4.261904761904762
0,0,1,0,1,-2.0,-4.0,-1.0,1.0,0.0,2.0,1.0,9.0,64.0,156.0,173.6,122.0,509.71112,828.0,40.0,11.06
1,1,1,0,1,1.0,-2.0,0.0,0.0,2.0,2.0,0.0,0.0,83.0,115.0,159.65,158.9625,551.0,587.0,25.0,8.69659090909091
1,1,0,0,1,-2.0,0.0,-1.0,0.0,0.0,4.0,3.0,1.0,65.0,103.0,287.2,126.35000600000001,588.808,524.3219,130.0,8.017786234042552
0,1,0,0,1,5.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,78.0,20.0,325.51227,179.0,55.0,2.972972972972973
1,1,0,1,1,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,42.0,15.0,178.0,244.0,40.0,3.835616438356164
0,0,1,1,1,0.0,-2.0,0.0,1.0,0.0,2.0,0.0,0.0,36.0,60.0,145.0,339.66342000000003,368.0,273.64005,35.0,11.81234157894737
0,1,1,1,0,-2.0,0.0,-1.0,1.0,3.0,1.0,0.0,0.0,137.0,105.0,190.5,115.65,450.73514000000006,628.05,45.0,7.444736842105262
1,1,1,0,1,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,57.0,35.0,33.0,18.0,137.0,537.313,65.0,6.14909375
1,0,0,0,0,0.0,-2.0,1.0,1.0,0.0,0.0,1.0,2.0,64.0,74.0,85.5,25.0,290.36,441.29028,40.0,5.245536699029125
1,0,1,1,1,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,33.0,69.0,77.0,24.0,189.0,281.0,45.0,4.021505376344086
0,0,1,1,1,4.0,2.0,-3.0,0.0,0.0,2.0,0.0,0.0,166.0,141.0,493.14716,662.46686,792.0,649.8122599999999,60.0,9.753551140939598
0,0,0,0,1,1.0,5.0,-3.0,0.0,0.0,3.0,3.0,4.0,64.0,88.0,258.0,694.65,491.0,183.6,15.0,10.73611111111111
1,0,0,0,1,2.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,39.0,109.0,165.00003,356.38,185.0,401.27997,40.0,10.317380595238093
1,0,1,1,1,8.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,66.0,90.0,128.0,44.0,399.07117,462.0,40.0,7.946666666666666
0,1,1,0,0,-3.0,-6.0,-4.0,0.0,1.0,0.0,0.0,0.0,39.0,105.0,191.0,165.0,438.0,647.55,45.0,9.557812499999999
1,0,1,1,1,0.0,2.0,2.0,1.0,2.0,3.0,0.0,0.0,105.0,11.0,370.0,103.0,576.84125,628.0,10.0,7.203883495145631
1,0,0,1,1,6.0,2.0,-4.0,0.0,0.0,5.0,6.0,0.0,102.0,284.0,493.5,200.0,733.0,849.9874,35.0,11.701643859649122
1,1,1,1,0,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,52.0,57.0,112.75,84.0,254.75,280.06644,80.0,4.432278315789474
1,0,0,0,1,-1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,37.0,61.0,101.0,200.0,101.0,251.0,50.0,4.876190476190477
1,1,1,1,1,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,39.0,23.0,86.0,16.0,307.0,226.5544,10.0,5.106815384615384
0,0,0,1,0,-4.0,2.0,-1.0,0.0,0.0,2.0,0.0,1.0,35.0,32.0,41.0,0.0,270.0,86.0,35.0,4.538461538461538
0,1,0,1,0,-2.0,3.0,-3.0,0.0,0.0,2.0,0.0,0.0,120.0,53.0,132.325,129.45,418.075,347.15,30.0,5.574736842105261
0,1,0,1,1,-4.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,92.0,93.0,331.5,308.0,616.7372,496.2,115.0,10.809638554216868
0,1,1,1,0,-6.0,-4.0,-3.0,0.0,1.0,2.0,0.0,0.0,121.0,59.0,106.0,16.0,373.58804,328.0,45.0,5.445945945945946
1,1,1,1,0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,4.0,88.9,131.9,352.84997999999996,511.3334,55.0,11.76788
0,0,0,1,1,-3.0,-5.0,-2.0,1.0,0.0,7.0,0.0,0.0,71.0,90.0,178.2,387.2,397.2,219.95,45.0,6.224553571428571
0,0,0,0,1,2.0,-4.0,0.0,0.0,0.0,6.0,10.0,10.0,142.0,230.0,490.5,322.0,833.5613,1126.2596,40.0,9.645170114942529
0,0,1,0,1,2.0,-1.0,-2.0,0.0,0.0,3.0,4.0,2.0,104.0,87.0,137.94609,266.83333999999996,641.7789,381.9,30.0,11.147474848484848
0,0,0,1,0,-3.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,55.0,17.0,0.0,17.5,336.5,229.87787000000003,35.0,7.145347837837838
0,1,1,0,1,-6.0,0.0,-3.0,0.0,2.0,2.0,8.0,1.0,57.0,36.0,171.78001,292.15747000000005,523.5352,630.18005,20.0,11.14345953488372
0,0,1,1,1,-2.0,-1.0,-1.0,0.0,1.0,3.0,0.0,0.0,57.0,33.0,128.0,62.0,454.0,283.0,15.0,7.269230769230769
0,0,0,0,0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,81.0,48.0,131.5,141.0,371.86905,214.0,15.0,9.159090909090908
0,1,0,0,1,-2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,215.0,119.0,80.0,2.772727272727273
1,1,0,1,1,-6.0,-7.0,3.0,1.0,2.0,2.0,2.0,4.0,106.0,66.0,291.9137,683.4137,358.9137,472.0,25.0,11.415081308411215
0,1,0,1,0,-4.0,-6.0,-1.0,0.0,0.0,3.0,3.0,2.0,131.0,104.0,310.59997999999996,757.7,620.19995,560.02783,35.0,14.965556105263158
1,0,1,1,1,2.0,4.0,2.0,1.0,1.0,5.0,3.0,0.0,67.0,108.0,127.0,110.0,245.0,449.0,40.0,7.329670329670329
0,1,1,1,1,-6.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.0,91.0,11.0,149.0,93.0,402.0,376.3333,65.0,8.141242372881356
1,1,1,1,1,10.0,2.0,-2.0,0.0,0.0,0.0,2.0,2.0,66.0,75.0,332.93042,581.0104,596.5297,274.0,15.0,13.478411594202898
1,1,1,1,1,-2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,36.0,74.0,203.0,62.6,246.0,419.19998,20.0,4.670588067226891
1,0,0,0,0,0.0,3.0,-1.0,0.0,0.0,4.0,0.0,7.0,75.0,57.0,315.6,150.36612,512.0,452.0,25.0,7.326290222222222
0,1,1,1,1,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,112.0,205.4,104.4,424.6,725.9,215.0,8.053846153846154
0,0,1,1,1,2.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,80.0,6.0,38.0,28.25,378.64645,60.8,50.0,2.2104651162790696
0,0,0,1,0,-6.0,2.0,-1.0,0.0,0.0,3.0,1.0,2.0,99.0,47.0,365.9,314.9,625.6,716.0,15.0,12.832142857142859
0,0,1,1,0,4.0,-2.0,-2.0,0.0,0.0,4.0,0.0,4.0,33.0,125.0,156.75,162.94998,419.4,846.7,5.0,14.546794615384615
0,0,1,1,0,-4.0,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,23.5,8.5,237.0,308.0,45.0,4.946969696969697
0,1,0,1,0,4.0,0.0,-2.0,0.0,1.0,0.0,0.0,0.0,54.0,18.0,100.0,12.0,326.0,346.0,85.0,6.064516129032258
0,1,0,1,0,-8.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,74.0,14.0,121.0,261.75,312.0,181.0,25.0,5.638888888888889
1,0,0,0,0,-2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,79.0,138.0,297.0,169.0,469.7848,662.0,10.0,11.267441860465116
0,0,1,1,1,2.0,0.0,-1.0,0.0,0.0,3.0,0.0,0.0,65.0,21.0,178.0,72.0,459.0,258.0,10.0,8.775
0,1,1,1,1,-2.0,0.0,-1.0,0.0,1.0,2.0,0.0,0.0,49.0,18.0,60.45,72.45,307.0,263.05,75.0,11.046875
0,0,0,1,1,-4.0,-3.0,2.0,1.0,1.0,2.0,1.0,1.0,24.0,87.0,123.0,111.0,408.0,406.0,10.0,8.753623188405797
0,1,0,1,1,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,69.0,0.0,66.2,85.2,299.6,332.3333,65.0,9.710076744186047
1,1,1,1,1,4.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,93.0,60.0,178.1,0.0,290.0,508.0,15.0,4.303030303030303
1,0,0,1,0,2.0,3.0,-1.0,0.0,0.0,2.0,0.0,0.0,79.0,67.0,370.5,201.0,518.0,710.0,50.0,9.683168316831683
1,0,0,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,33.0,46.0,132.0,54.0,179.0,343.0,15.0,4.763440860215054
0,0,1,1,1,-2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,49.0,121.0,112.0,113.35,440.0,294.0,30.0,8.521774193548387
1,0,0,0,1,4.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,46.0,67.0,175.5,358.99994,234.0,348.25333,30.0,11.386077499999997
0,0,1,0,1,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,5.0,101.29998,115.89998999999999,335.2,96.0,60.0,7.47931
1,0,1,1,1,0.0,4.0,4.0,1.0,0.0,3.0,3.0,1.0,50.0,107.0,143.0,96.0,293.0,608.82587,130.0,7.881804563106797
1,0,1,0,1,-1.0,-4.0,1.0,1.0,0.0,1.0,3.0,1.0,40.0,92.0,193.7,23.199997,328.2,486.0,100.0,5.182758594827584
1,1,0,1,1,-2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,83.0,38.0,226.59999,143.0,675.0,146.35284,15.0,6.418683137254902
1,0,1,1,1,0.0,-4.0,-1.0,0.0,0.0,1.0,0.0,3.0,79.0,35.0,221.95,643.35,414.5,139.59999,35.0,9.1904493258427
0,0,0,1,1,-4.0,3.0,-1.0,0.0,0.0,2.0,0.0,0.0,76.0,44.0,165.66655,76.7,412.40432999999996,283.0,15.0,5.767142857142857
1,1,0,0,0,-2.0,-5.0,-1.0,0.0,3.0,5.0,4.0,0.0,77.0,123.0,367.65997000000004,298.1249,803.7997,569.9001,155.0,7.803346456692913
